customer_id,checking_balance,savings_balance,total_balance,has_credit_card,has_personal_loan,has_mortgage,has_investment_account,has_business_account,product_count,digital_logins_90d,branch_visits_90d,support_calls_90d,monthly_deposits,monthly_card_spend,monthly_revenue,servicing_cost,monthly_profit,churn_probability,churn_risk_band,churned
CUST003840,3458.86,6265.29,9724.14,1,0,0,0,0,4,28,1,2,4675.68,1640.37,33.81,34,-0.19,0.14,Low Risk,0
CUST003841,576.86,5112.37,5689.23,0,0,0,0,0,3,19,1,1,6608.48,0.0,2.75,28,-25.25,0.14,Low Risk,0
CUST003842,1627.07,0.0,1627.07,1,0,1,0,0,4,23,3,2,2417.51,0.0,85.54,42,43.54,0.08,Low Risk,0
CUST003843,5005.16,24035.46,29040.63,0,0,1,0,0,4,24,3,0,15808.9,0.0,98.69,30,68.69,0.02,Low Risk,0
CUST003844,2506.37,6543.06,9049.43,0,1,0,0,0,4,24,2,3,5409.83,0.0,49.11,44,5.11,0.08,Low Risk,0
CUST003845,1505.35,3939.44,5444.79,1,1,1,1,0,7,17,1,2,744.91,667.91,199.49,34,165.49,0.1,Low Risk,0
CUST003846,7360.39,12345.82,19706.21,0,0,0,0,1,4,27,4,2,4979.97,0.0,83.63,46,37.63,0.08,Low Risk,0
CUST003847,2020.58,19923.58,21944.17,0,0,0,0,0,3,23,1,0,26553.85,0.0,10.64,22,-11.36,0.14,Low Risk,0
CUST003848,5641.95,42965.34,48607.29,0,0,1,0,0,4,22,3,0,14723.78,0.0,108.36,30,78.36,0.18,Medium Risk,0
CUST003849,1306.27,7835.21,9141.48,0,1,1,0,0,5,18,3,0,12643.89,0.0,134.35,30,104.35,0.02,Low Risk,0
CUST003850,0.0,14051.76,14051.76,0,0,0,0,0,2,18,4,1,7468.58,0.0,7.03,40,-32.97,0.2,Medium Risk,0
CUST003851,3732.31,5768.56,9500.87,1,0,0,0,0,4,24,0,2,3445.36,0.0,4.13,30,-25.87,0.08,Low Risk,0
CUST003852,2372.92,0.0,2372.92,0,0,0,1,0,3,23,4,0,4016.32,0.0,55.79,34,21.79,0.08,Low Risk,0
CUST003853,2204.42,2932.71,5137.12,1,0,0,0,1,5,23,1,2,2956.56,559.46,87.27,34,53.27,0.02,Low Risk,0
CUST003854,0.0,148.75,148.75,0,0,0,0,0,1,27,0,1,2958.24,0.0,0.07,24,-23.93,0.31,Medium Risk,0
CUST003855,1327.74,14144.0,15471.74,1,0,0,0,0,4,27,1,0,3827.11,3806.46,76.03,22,54.03,0.18,Medium Risk,0
CUST003856,1396.21,0.0,1396.21,1,1,0,0,0,4,18,4,0,9515.68,0.0,45.47,34,11.47,0.18,Medium Risk,0
CUST003857,163.92,1307.74,1471.66,1,0,1,0,0,5,21,0,3,4752.5,530.59,95.26,36,59.26,0.1,Low Risk,0
CUST003858,212.17,3471.1,3683.27,1,0,0,0,0,4,25,5,0,3372.23,918.87,18.35,38,-19.65,0.14,Low Risk,1
CUST003859,1135.57,9798.1,10933.67,1,0,0,0,0,4,25,0,1,2980.87,721.61,18.27,24,-5.73,0.24,Medium Risk,0
CUST003860,10054.3,1236.23,11290.53,1,0,0,0,0,4,14,4,4,18475.24,2004.61,40.05,58,-17.95,0.27,Medium Risk,0
CUST003861,1456.57,5724.37,7180.95,0,0,0,0,0,3,18,1,2,1462.7,0.0,3.35,34,-30.65,0.14,Low Risk,0
CUST003862,973.62,558.04,1531.66,1,0,0,0,0,4,22,1,2,1803.18,504.99,9.69,34,-24.31,0.08,Low Risk,0
CUST003863,5404.21,10030.37,15434.58,0,0,0,1,0,4,20,1,0,4824.65,0.0,61.82,22,39.82,0.08,Low Risk,0
CUST003864,2327.19,6939.59,9266.78,0,0,0,0,0,3,21,3,1,3126.14,0.0,4.25,36,-31.75,0.08,Low Risk,0
CUST003865,2576.35,10983.39,13559.73,1,0,0,0,0,4,27,0,2,6188.85,0.0,6.35,30,-23.65,0.08,Low Risk,0
CUST003866,1287.91,10089.63,11377.53,0,0,0,1,0,4,20,4,1,3809.08,0.0,60.47,40,20.47,0.08,Low Risk,0
CUST003867,4353.27,25917.64,30270.92,0,0,0,0,0,3,23,0,3,3872.22,0.0,14.41,36,-21.59,0.08,Low Risk,0
CUST003868,2358.84,2806.3,5165.13,1,0,0,0,0,4,30,2,2,14435.0,1901.85,36.42,38,-1.58,0.08,Low Risk,0
CUST003869,367.49,13650.99,14018.48,0,0,0,0,0,3,25,2,0,6054.1,0.0,6.95,26,-19.05,0.08,Low Risk,0
CUST003870,1712.91,1190.53,2903.45,1,0,1,0,0,5,14,1,0,9061.95,75.54,87.53,22,65.53,0.1,Low Risk,0
CUST003871,519.86,4669.73,5189.59,1,0,0,0,0,4,26,4,2,2277.74,694.12,15.0,46,-31.0,0.14,Low Risk,0
CUST003872,3857.33,6953.75,10811.09,1,0,0,0,0,4,27,1,0,8167.75,1624.71,34.01,22,12.01,0.02,Low Risk,0
CUST003873,2708.73,15009.3,17718.02,1,1,0,0,0,5,28,1,1,3168.77,508.85,62.57,28,34.57,0.02,Low Risk,0
CUST003874,3022.7,13984.28,17006.98,1,0,0,1,0,5,20,2,0,9158.89,397.86,70.16,26,44.16,0.02,Low Risk,0
CUST003875,2359.83,3549.4,5909.23,0,0,0,0,0,3,17,2,6,313.27,0.0,2.56,62,-59.44,0.21,Medium Risk,1
CUST003876,7798.97,7055.54,14854.52,0,0,0,0,0,3,18,4,1,12051.65,0.0,6.13,40,-33.87,0.24,Medium Risk,0
CUST003877,0.0,9010.41,9010.41,0,0,0,0,0,2,17,3,1,11717.66,0.0,4.51,36,-31.49,0.2,Medium Risk,0
CUST003878,2549.25,11561.11,14110.36,1,0,0,0,0,4,22,3,1,1960.37,0.0,6.63,36,-29.37,0.14,Low Risk,0
CUST003879,755.97,10345.95,11101.93,0,0,0,0,0,3,27,3,1,8483.27,0.0,5.42,36,-30.58,0.08,Low Risk,0
CUST003880,1297.54,0.0,1297.54,1,0,0,0,0,3,29,3,1,3937.95,1418.07,25.96,36,-10.04,0.08,Low Risk,0
CUST003881,535.58,274.6,810.18,0,0,0,0,0,2,24,0,0,3144.72,0.0,0.32,18,-17.68,0.25,Medium Risk,0
CUST003882,3318.55,10884.36,14202.91,1,0,0,1,0,5,26,2,1,6601.25,3471.42,124.03,32,92.03,0.02,Low Risk,0
CUST003883,1314.79,2325.76,3640.55,1,0,0,0,0,4,18,1,1,1345.47,962.67,18.93,28,-9.07,0.14,Low Risk,0
CUST003884,1988.04,5438.64,7426.69,1,0,0,0,0,4,27,7,0,13890.81,2213.13,43.22,46,-2.78,0.14,Low Risk,0
CUST003885,1936.4,10675.79,12612.19,0,1,1,0,0,5,27,0,0,3393.11,0.0,135.98,18,117.98,0.02,Low Risk,0
CUST003886,1885.1,10694.2,12579.29,0,0,0,0,0,3,29,2,1,6467.53,0.0,5.98,32,-26.02,0.24,Medium Risk,0
CUST003887,861.82,8818.66,9680.48,1,0,0,0,0,4,24,5,7,2999.95,371.45,11.38,80,-68.62,0.27,Medium Risk,0
CUST003888,318.36,4191.15,4509.51,1,1,0,0,0,5,14,0,1,3918.16,2228.8,87.32,24,63.32,0.02,Low Risk,0
CUST003889,4359.75,6192.87,10552.62,1,0,0,0,0,4,19,3,9,8849.19,4567.97,86.77,84,2.77,0.15,Low Risk,0
CUST003890,2417.24,5301.92,7719.17,1,0,0,0,0,4,16,0,2,4072.4,2365.34,46.03,30,16.03,0.02,Low Risk,0
CUST003891,4098.48,1549.69,5648.16,1,0,0,0,0,4,18,1,0,3354.97,1656.95,31.97,22,9.97,0.02,Low Risk,0
CUST003892,2504.88,16059.48,18564.36,1,0,0,0,0,4,19,1,6,4710.46,1203.76,30.53,58,-27.47,0.27,Medium Risk,0
CUST003893,1058.29,5486.22,6544.51,0,0,0,0,0,3,24,2,5,5249.05,0.0,3.1,56,-52.9,0.21,Medium Risk,1
CUST003894,2073.12,4059.23,6132.35,0,0,0,0,0,3,20,2,8,4756.29,0.0,2.72,74,-71.28,0.27,Medium Risk,0
CUST003895,2472.89,0.0,2472.89,1,0,0,0,0,3,23,3,1,9411.49,3766.08,68.61,36,32.61,0.02,Low Risk,0
CUST003896,6593.4,16417.94,23011.34,0,0,1,0,0,4,18,0,2,9283.81,0.0,95.41,30,65.41,0.08,Low Risk,0
CUST003897,3980.33,67.31,4047.64,1,0,0,0,0,3,14,2,0,6298.39,1515.43,28.64,26,2.64,0.02,Low Risk,0
CUST003898,2977.79,8987.79,11965.58,0,0,0,0,0,3,24,2,1,4361.77,0.0,5.49,32,-26.51,0.08,Low Risk,0
CUST003899,1358.68,13806.07,15164.76,1,1,0,0,0,5,30,0,3,2961.57,1997.9,88.32,36,52.32,0.02,Low Risk,0
CUST003900,3167.59,3164.81,6332.4,1,0,0,0,0,4,19,4,6,2257.46,970.92,20.11,70,-49.89,0.37,High Risk,1
CUST003901,1882.83,5350.67,7233.5,0,0,0,0,0,3,26,2,2,2632.72,0.0,3.3,38,-34.7,0.08,Low Risk,0
CUST003902,0.0,16720.97,16720.97,1,0,0,0,0,3,12,4,0,5963.32,52.74,9.31,34,-24.69,0.08,Low Risk,0
CUST003903,3593.7,0.0,3593.7,1,0,1,0,0,4,28,1,0,13047.42,8371.96,236.89,22,214.89,0.18,Medium Risk,0
CUST003904,5101.45,4824.04,9925.49,0,0,1,1,0,5,22,3,1,9848.82,0.0,144.11,36,108.11,0.1,Low Risk,0
CUST003905,10721.38,27820.5,38541.88,0,1,1,0,0,5,22,1,5,17262.25,0.0,147.48,52,95.48,0.07,Low Risk,0
CUST003906,490.72,3361.31,3852.03,0,0,0,0,0,3,18,2,0,7923.72,0.0,1.84,26,-24.16,0.14,Low Risk,1
CUST003907,3485.2,17851.0,21336.2,1,1,1,0,0,6,17,2,1,3863.81,1585.17,168.62,32,136.62,0.02,Low Risk,0
CUST003908,14459.94,29572.57,44032.52,0,0,0,0,0,3,20,2,1,10182.97,0.0,19.61,32,-12.39,0.08,Low Risk,0
CUST003909,12389.1,22624.62,35013.72,0,0,0,0,0,3,22,1,0,25023.11,0.0,15.44,22,-6.56,0.08,Low Risk,0
CUST003910,1534.04,386.73,1920.77,0,0,1,0,0,3,31,3,1,4832.79,0.0,85.7,36,49.7,0.18,Medium Risk,0
CUST003911,1327.15,1757.96,3085.12,0,1,0,1,1,6,23,1,7,2008.37,0.0,176.32,64,112.32,0.07,Low Risk,0
CUST003912,2344.47,0.0,2344.47,0,1,0,0,0,3,27,3,0,3522.93,0.0,45.78,30,15.78,0.02,Low Risk,0
CUST003913,0.0,8881.95,8881.95,0,0,0,1,0,3,26,3,5,4730.51,0.0,59.44,60,-0.56,0.21,Medium Risk,0
CUST003914,631.02,2592.43,3223.45,1,0,0,0,0,4,29,1,0,6555.29,0.0,1.51,22,-20.49,0.14,Low Risk,0
CUST003915,3048.32,20285.29,23333.62,0,0,0,0,1,4,20,0,2,3682.57,0.0,86.16,30,56.16,0.02,Low Risk,0
CUST003916,2640.2,4848.32,7488.53,0,0,0,0,0,3,18,4,6,1184.36,0.0,3.3,70,-66.7,0.27,Medium Risk,0
CUST003917,286.82,0.0,286.82,1,1,0,0,0,4,21,1,2,16310.19,3400.36,106.3,34,72.3,0.23,Medium Risk,0
CUST003918,5051.92,5224.38,10276.29,1,0,0,0,0,4,22,5,1,3535.95,1984.9,40.02,44,-3.98,0.08,Low Risk,0
CUST003919,1849.44,2223.68,4073.12,1,0,0,0,0,4,16,1,2,4303.98,1055.17,20.72,34,-13.28,0.14,Low Risk,0
CUST003920,2459.86,13951.17,16411.04,0,1,0,1,0,5,26,2,0,4750.81,0.0,107.8,26,81.8,0.1,Low Risk,0
CUST003921,2378.51,14904.79,17283.3,1,0,0,0,0,4,25,0,1,8223.44,1652.95,38.0,24,14.0,0.08,Low Risk,0
CUST003922,3530.93,3025.51,6556.44,0,0,0,0,0,3,27,1,5,6714.09,0.0,2.69,52,-49.31,0.27,Medium Risk,0
CUST003923,4833.62,30920.17,35753.79,1,0,1,1,0,6,15,0,1,4003.93,1985.13,192.8,24,168.8,0.1,Low Risk,0
CUST003924,13324.46,59380.65,72705.11,1,0,0,0,0,4,29,1,1,22992.38,1853.89,67.5,28,39.5,0.08,Low Risk,0
CUST003925,3714.19,0.0,3714.19,1,1,0,0,0,4,24,2,2,4545.16,1836.4,79.29,38,41.29,0.02,Low Risk,0
CUST003926,1586.07,4476.38,6062.45,1,0,1,0,0,5,26,1,3,7153.67,5529.87,187.3,40,147.3,0.1,Low Risk,0
CUST003927,55.13,1830.56,1885.7,0,0,0,0,0,3,25,1,0,2391.85,0.0,0.93,22,-21.07,0.24,Medium Risk,1
CUST003928,9119.81,37593.04,46712.85,1,0,0,0,0,4,26,0,9,1967.13,5389.42,118.85,72,46.85,0.15,Low Risk,0
CUST003929,4488.58,8987.97,13476.55,0,1,0,0,0,4,26,2,0,2158.3,0.0,50.99,26,24.99,0.02,Low Risk,0
CUST003930,3617.32,384.9,4002.22,1,0,0,0,0,3,25,3,9,6508.91,1302.11,24.84,84,-59.16,0.21,Medium Risk,0
CUST003931,10260.01,24343.1,34603.11,1,0,0,0,0,4,22,3,7,29100.04,7553.34,151.55,72,79.55,0.31,Medium Risk,0
CUST003932,7605.33,0.0,7605.33,1,0,0,0,0,3,26,1,0,12069.76,0.0,2.54,22,-19.46,0.14,Low Risk,1
CUST003933,553.94,0.0,553.94,0,0,0,0,0,2,28,3,2,2755.81,0.0,0.18,42,-41.82,0.25,Medium Risk,0
CUST003934,1266.13,3070.62,4336.75,1,1,0,0,0,5,19,1,2,3966.34,271.22,51.84,34,17.84,0.02,Low Risk,0
CUST003935,4479.36,9607.5,14086.86,0,0,0,0,0,3,24,4,2,3307.66,0.0,6.3,46,-39.7,0.14,Low Risk,0
CUST003936,0.0,2629.0,2629.0,0,0,0,0,0,2,22,1,1,3485.94,0.0,1.31,28,-26.69,0.2,Medium Risk,0
CUST003937,1274.9,8981.29,10256.19,1,0,0,0,0,4,27,5,0,8098.38,4484.39,85.63,38,47.63,0.02,Low Risk,0
CUST003938,2055.78,7075.2,9130.98,1,0,1,0,0,5,25,1,3,7169.4,0.0,89.22,40,49.22,0.02,Low Risk,0
CUST003939,7448.34,12134.49,19582.83,0,0,0,0,0,3,28,2,3,6245.54,0.0,8.55,44,-35.45,0.08,Low Risk,0
CUST003940,11921.3,16107.66,28028.96,0,0,0,0,0,3,22,1,5,17412.03,0.0,12.03,52,-39.97,0.27,Medium Risk,0
CUST003941,4711.23,0.0,4711.23,1,0,0,0,0,3,16,5,1,12891.23,3930.79,72.32,44,28.32,0.08,Low Risk,0
CUST003942,3062.18,14304.46,17366.64,1,0,0,0,0,4,34,1,0,4224.93,3623.3,73.39,22,51.39,0.08,Low Risk,0
CUST003943,5727.4,25402.98,31130.38,0,0,0,0,1,4,26,0,0,11448.4,0.0,89.61,18,71.61,0.18,Medium Risk,1
CUST003944,1282.98,5159.7,6442.68,1,0,0,0,0,4,25,1,2,3772.09,0.0,3.01,34,-30.99,0.24,Medium Risk,0
CUST003945,430.25,2893.33,3323.58,1,0,0,0,0,4,31,3,2,8837.61,2416.76,45.09,42,3.09,0.02,Low Risk,0
CUST003946,1608.4,4565.75,6174.15,1,0,0,0,0,4,27,1,5,590.88,184.69,6.14,52,-45.86,0.21,Medium Risk,0
CUST003947,4357.61,6527.72,10885.32,0,0,0,0,0,3,26,1,1,4838.71,0.0,4.72,28,-23.28,0.14,Low Risk,0
CUST003948,1741.28,6925.6,8666.87,0,0,0,0,0,3,18,3,0,4154.95,0.0,4.04,30,-25.96,0.08,Low Risk,0
CUST003949,3810.26,13243.08,17053.34,1,0,1,0,0,5,17,1,0,10406.7,2153.58,131.66,22,109.66,0.02,Low Risk,0
CUST003950,3306.09,5626.87,8932.96,1,0,1,0,0,5,17,1,1,6774.29,0.0,88.92,28,60.92,0.02,Low Risk,0
CUST003951,6666.57,37163.28,43829.86,0,1,0,0,0,4,22,0,1,4649.85,0.0,65.8,24,41.8,0.08,Low Risk,0
CUST003952,1015.7,6767.64,7783.33,1,0,0,0,0,4,25,2,1,6041.44,578.37,14.13,32,-17.87,0.08,Low Risk,1
CUST003953,2812.81,5929.9,8742.71,1,0,0,0,0,4,27,0,0,14081.65,4146.82,78.55,18,60.55,0.02,Low Risk,0
CUST003954,5399.68,27683.33,33083.01,0,0,0,0,0,3,17,2,0,8864.2,0.0,15.64,26,-10.36,0.24,Medium Risk,0
CUST003955,3351.37,2742.1,6093.47,1,1,0,0,0,5,21,4,1,7827.03,1346.43,71.72,40,31.72,0.02,Low Risk,0
CUST003956,0.0,0.0,0.0,0,0,0,0,0,1,30,1,0,6660.39,0.0,0.0,22,-22.0,0.31,Medium Risk,1
CUST003957,7479.72,9910.32,17390.04,1,0,0,0,0,4,16,3,0,8926.24,2273.44,48.37,30,18.37,0.08,Low Risk,0
CUST003958,1045.76,2032.73,3078.48,0,0,0,0,0,3,19,3,2,2244.17,0.0,1.36,42,-40.64,0.14,Low Risk,0
CUST003959,2586.37,5729.24,8315.62,1,0,0,0,0,4,17,2,0,874.77,3403.03,64.98,26,38.98,0.08,Low Risk,1
CUST003960,3216.03,22031.28,25247.32,1,1,0,0,0,5,27,1,4,9532.92,5301.72,152.52,46,106.52,0.13,Low Risk,0
CUST003961,2207.19,3926.35,6133.54,0,0,0,0,0,3,27,3,9,3478.47,0.0,2.7,84,-81.3,0.37,High Risk,0
CUST003962,1727.07,0.0,1727.07,1,0,0,0,0,3,23,3,0,2547.88,1296.16,23.91,30,-6.09,0.14,Low Risk,1
CUST003963,2726.03,9563.86,12289.89,0,1,0,0,0,4,22,1,1,5430.75,0.0,50.69,28,22.69,0.02,Low Risk,1
CUST003964,2919.48,7012.55,9932.04,0,0,0,0,0,3,19,0,1,7444.6,0.0,4.48,24,-19.52,0.14,Low Risk,0
CUST003965,1014.61,8457.66,9472.27,1,0,0,0,0,4,15,0,0,7452.53,2904.85,56.85,18,38.85,0.08,Low Risk,0
CUST003966,2429.87,6277.03,8706.9,1,0,0,0,0,4,25,3,7,3447.12,438.22,11.84,72,-60.16,0.21,Medium Risk,0
CUST003967,5494.81,28265.77,33760.57,1,0,1,1,0,6,19,0,1,9193.16,4243.02,232.34,24,208.34,0.02,Low Risk,0
CUST003968,6628.2,15053.66,21681.85,1,0,1,0,0,5,26,2,1,6217.63,3991.47,166.58,32,134.58,0.02,Low Risk,0
CUST003969,754.87,4869.09,5623.95,0,1,0,0,0,4,19,3,0,1961.28,0.0,47.69,30,17.69,0.08,Low Risk,0
CUST003970,2693.98,1772.46,4466.44,0,0,0,0,0,3,28,3,1,3549.26,0.0,1.78,36,-34.22,0.08,Low Risk,0
CUST003971,737.19,5046.7,5783.89,1,0,0,0,0,4,16,5,6,6544.21,1908.76,37.13,74,-36.87,0.27,Medium Risk,0
CUST003972,7164.9,1946.75,9111.65,1,0,0,1,0,5,20,0,1,14692.36,6755.88,179.97,24,155.97,0.02,Low Risk,0
CUST003973,15118.57,31919.1,47037.67,1,0,1,1,0,6,22,1,1,10006.48,14905.32,429.29,28,401.29,0.02,Low Risk,0
CUST003974,4157.84,37461.77,41619.61,0,1,1,0,0,5,31,3,2,2780.3,0.0,150.12,42,108.12,0.02,Low Risk,0
CUST003975,4987.4,17698.96,22686.37,1,0,0,0,0,4,23,4,0,0.0,4176.43,85.69,34,51.69,0.08,Low Risk,0
CUST003976,2341.87,7562.14,9904.01,0,0,0,0,0,3,27,3,2,7403.58,0.0,4.56,42,-37.44,0.24,Medium Risk,1
CUST003977,2587.09,8941.48,11528.57,0,0,0,0,0,3,22,0,1,5797.05,0.0,5.33,24,-18.67,0.14,Low Risk,0
CUST003978,4195.72,13358.82,17554.54,1,0,0,0,0,4,20,3,3,10443.08,2590.25,54.7,48,6.7,0.08,Low Risk,0
CUST003979,2791.92,13108.17,15900.1,0,0,1,0,0,4,21,0,2,6689.84,0.0,92.48,30,62.48,0.02,Low Risk,0
CUST003980,506.2,0.0,506.2,1,0,0,0,0,3,28,3,1,4806.84,1833.8,33.18,36,-2.82,0.13,Low Risk,1
CUST003981,978.88,3117.35,4096.23,0,0,0,0,0,3,31,2,8,3374.19,0.0,1.88,74,-72.12,0.27,Medium Risk,0
CUST003982,3818.7,3929.44,7748.14,0,0,0,0,0,3,19,0,1,3939.31,0.0,3.24,24,-20.76,0.14,Low Risk,0
CUST003983,0.0,3730.45,3730.45,0,1,1,0,0,4,21,2,0,6136.61,0.0,131.87,26,105.87,0.02,Low Risk,0
CUST003984,5259.31,0.0,5259.31,1,0,1,0,0,4,19,3,2,14195.85,1627.44,116.05,42,74.05,0.08,Low Risk,0
CUST003985,3417.06,12384.9,15801.96,0,1,0,0,0,4,26,3,0,4869.31,0.0,52.33,30,22.33,0.08,Low Risk,1
CUST003986,4284.61,15413.41,19698.02,0,0,0,0,0,3,20,2,4,7430.43,0.0,9.13,50,-40.87,0.27,Medium Risk,0
CUST003987,0.0,2121.27,2121.27,0,0,1,0,0,3,14,0,3,11525.22,0.0,86.06,36,50.06,0.08,Low Risk,0
CUST003988,2117.6,4730.69,6848.29,0,0,1,0,0,4,18,0,11,7287.88,0.0,88.07,84,4.07,0.15,Low Risk,0
CUST003989,1733.57,0.0,1733.57,0,0,1,1,0,4,17,2,1,5322.93,0.0,140.58,32,108.58,0.02,Low Risk,0
CUST003990,0.0,8418.52,8418.52,0,0,0,0,0,2,23,2,5,6331.12,0.0,4.21,56,-51.79,0.33,Medium Risk,0
CUST003991,6103.98,23338.16,29442.14,0,0,0,1,0,4,24,1,3,10830.5,0.0,68.7,40,28.7,0.02,Low Risk,0
CUST003992,2991.37,5038.72,8030.09,0,1,1,0,0,5,17,3,2,4615.0,0.0,133.52,42,91.52,0.02,Low Risk,0
CUST003993,464.91,2665.8,3130.72,0,0,0,0,0,3,20,2,2,1298.82,0.0,1.49,38,-36.51,0.24,Medium Risk,0
CUST003994,1218.16,3513.7,4731.86,1,0,0,1,0,5,18,0,1,7211.4,297.14,62.51,24,38.51,0.02,Low Risk,0
CUST003995,0.0,4878.89,4878.89,1,0,0,0,0,3,24,1,2,10662.02,2977.05,56.03,34,22.03,0.08,Low Risk,0
CUST003996,0.0,3895.29,3895.29,0,0,0,0,0,2,24,1,0,5878.46,0.0,1.95,22,-20.05,0.36,High Risk,0
CUST003997,1585.08,9014.1,10599.18,1,0,1,0,0,5,22,2,0,9955.76,2290.67,131.27,26,105.27,0.02,Low Risk,0
CUST003998,0.0,13290.8,13290.8,1,1,0,1,0,5,25,2,3,9794.29,3113.47,162.69,44,118.69,0.02,Low Risk,0
CUST003999,1603.75,7247.61,8851.36,0,0,0,0,0,3,26,0,2,4311.22,0.0,4.16,30,-25.84,0.24,Medium Risk,1
CUST004000,1592.82,560.96,2153.78,0,0,0,0,0,3,19,2,1,3206.12,0.0,0.81,32,-31.19,0.14,Low Risk,1
CUST004001,1671.25,176.4,1847.65,0,0,0,0,0,2,20,0,1,7450.37,0.0,0.65,24,-23.35,0.2,Medium Risk,1
CUST004002,3462.62,16292.74,19755.36,1,1,0,0,0,5,27,1,2,2987.36,2699.5,102.89,34,68.89,0.02,Low Risk,0
CUST004003,1866.64,1522.3,3388.94,1,0,0,1,0,5,20,2,0,3499.07,273.69,61.31,26,35.31,0.02,Low Risk,0
CUST004004,2122.42,13047.36,15169.77,1,0,0,0,0,4,23,5,0,5670.54,1836.57,40.29,38,2.29,0.08,Low Risk,0
CUST004005,0.0,914.09,914.09,1,0,0,1,0,4,17,1,1,760.34,1960.86,90.75,28,62.75,0.07,Low Risk,0
CUST004006,2101.82,4887.73,6989.55,0,0,0,0,0,3,32,3,0,4408.6,0.0,3.14,30,-26.86,0.14,Low Risk,0
CUST004007,3162.85,4293.3,7456.15,1,1,1,0,0,6,16,0,0,0.0,1476.71,159.78,18,141.78,0.02,Low Risk,0
CUST004008,4397.85,12595.89,16993.75,1,0,0,0,0,4,26,2,0,16253.91,1560.67,35.86,26,9.86,0.02,Low Risk,0
CUST004009,0.0,33240.29,33240.29,1,0,1,0,0,4,17,1,1,5920.22,1912.0,136.04,28,108.04,0.02,Low Risk,0
CUST004010,692.29,4984.31,5676.6,0,0,0,0,0,3,15,0,0,0.0,0.0,2.72,18,-15.28,0.08,Low Risk,0
CUST004011,909.28,6376.3,7285.58,1,0,1,0,0,5,26,0,3,1875.87,572.23,98.79,36,62.79,0.02,Low Risk,0
CUST004012,441.15,31467.06,31908.21,0,0,0,0,0,3,27,3,1,10761.19,0.0,15.88,36,-20.12,0.08,Low Risk,0
CUST004013,22367.05,53655.77,76022.82,1,0,1,0,0,5,24,1,2,27314.77,15196.96,392.83,34,358.83,0.02,Low Risk,0
CUST004014,1285.0,16024.83,17309.82,1,1,1,0,0,6,18,2,0,3360.74,1952.91,173.59,26,147.59,0.1,Low Risk,0
CUST004015,4736.22,13921.57,18657.79,1,1,1,1,0,7,16,1,0,9071.11,563.03,203.67,22,181.67,0.02,Low Risk,0
CUST004016,1743.59,5857.43,7601.02,1,0,0,0,0,4,17,0,1,804.0,804.69,17.99,24,-6.01,0.08,Low Risk,0
CUST004017,3714.21,2677.62,6391.83,1,1,0,0,0,5,17,2,1,3656.76,1222.69,69.59,32,37.59,0.02,Low Risk,0
CUST004018,1566.37,7989.99,9556.36,1,0,0,0,0,4,12,0,2,3723.62,1553.79,32.49,30,2.49,0.02,Low Risk,0
CUST004019,2195.25,897.83,3093.07,0,0,0,0,0,3,28,0,9,3092.25,0.0,1.18,72,-70.82,0.21,Medium Risk,0
CUST004020,6453.89,38528.69,44982.58,1,0,0,0,0,4,25,1,1,12817.1,10070.38,202.68,28,174.68,0.02,Low Risk,0
CUST004021,710.28,14804.74,15515.01,0,0,0,0,0,3,28,1,1,4705.63,0.0,7.64,28,-20.36,0.08,Low Risk,0
CUST004022,0.0,5108.27,5108.27,0,0,0,0,0,2,24,2,0,13859.52,0.0,2.55,26,-23.45,0.2,Medium Risk,0
CUST004023,1498.63,11076.95,12575.58,1,0,1,1,0,6,20,2,1,9409.01,242.34,150.4,32,118.4,0.02,Low Risk,0
CUST004024,3178.03,8114.16,11292.2,1,0,0,0,0,4,21,2,1,7188.09,1584.45,33.64,32,1.64,0.18,Medium Risk,1
CUST004025,2194.43,8587.6,10782.03,1,0,0,0,0,4,19,2,2,6194.47,1074.68,24.37,38,-13.63,0.08,Low Risk,0
CUST004026,2164.9,6903.34,9068.24,0,0,0,0,0,3,23,3,0,10561.6,0.0,4.17,30,-25.83,0.14,Low Risk,0
CUST004027,1662.27,1209.14,2871.41,1,1,0,0,0,5,26,2,0,1397.77,727.5,59.25,26,33.25,0.02,Low Risk,0
CUST004028,4045.88,382.38,4428.26,0,0,0,0,0,2,17,0,1,4511.13,0.0,1.54,24,-22.46,0.2,Medium Risk,0
CUST004029,3910.05,3605.67,7515.72,1,0,0,1,0,5,18,1,8,4049.66,919.74,74.66,70,4.66,0.07,Low Risk,0
CUST004030,13418.78,26651.17,40069.95,1,1,0,0,0,5,19,1,2,8362.06,1257.0,85.42,34,51.42,0.1,Low Risk,1
CUST004031,0.0,12477.04,12477.04,1,0,1,0,0,4,21,4,1,4459.0,1937.13,126.11,40,86.11,0.08,Low Risk,0
CUST004032,335.87,4731.75,5067.62,0,1,0,0,0,4,26,6,0,637.41,0.0,47.48,42,5.48,0.08,Low Risk,0
CUST004033,3607.82,10138.72,13746.54,1,1,1,0,0,6,19,0,8,3651.53,2644.05,183.86,66,117.86,0.07,Low Risk,0
CUST004034,1424.6,6185.14,7609.74,1,0,0,0,0,4,29,7,2,7369.78,5828.81,108.49,58,50.49,0.08,Low Risk,0
CUST004035,2068.25,18621.12,20689.37,1,1,0,0,0,5,19,3,1,6805.42,1114.55,75.06,36,39.06,0.02,Low Risk,0
