customer_id,state,age_group,income_band,customer_segment,credit_score_band,tenure_band,estimated_income,tenure_years,estimated_credit_score
CUST003952,MD,35-44,40K-75K,Mass Market,Very Good,5-10 Years,57500,7.0,760
CUST003953,MN,65+,75K-125K,Mass Market,Good,10+ Years,100000,12.0,700
CUST003954,VA,45-54,75K-125K,Mass Market,Poor,0-1 Years,100000,0.5,560
CUST003955,NY,35-44,40K-75K,Mass Market,Good,3-5 Years,57500,4.0,700
CUST003956,TN,18-24,40K-75K,Mass Market,Fair,1-3 Years,57500,2.0,630
CUST003957,MA,18-24,75K-125K,Mass Market,Fair,1-3 Years,100000,2.0,630
CUST003958,MD,35-44,Under 40K,Emerging Affluent,Very Good,1-3 Years,30000,2.0,760
CUST003959,WA,55-64,40K-75K,Mass Market,Very Good,3-5 Years,57500,4.0,760
CUST003960,FL,35-44,125K-200K,Mass Market,Good,1-3 Years,160000,2.0,700
CUST003961,CA,55-64,Under 40K,Mass Market,Poor,0-1 Years,30000,0.5,560
CUST003962,OH,35-44,Under 40K,Mass Market,Good,1-3 Years,30000,2.0,700
CUST003963,OR,45-54,40K-75K,Mass Market,Good,10+ Years,57500,12.0,700
CUST003964,WA,65+,40K-75K,Affluent,Good,1-3 Years,57500,2.0,700
CUST003965,FL,25-34,40K-75K,Mass Market,Excellent,1-3 Years,57500,2.0,810
CUST003966,CA,45-54,40K-75K,Emerging Affluent,Good,10+ Years,57500,12.0,700
CUST003967,GA,35-44,75K-125K,Affluent,Good,1-3 Years,100000,2.0,700
CUST003968,MD,18-24,125K-200K,Emerging Affluent,Good,10+ Years,160000,12.0,700
CUST003969,FL,45-54,40K-75K,Mass Market,Good,1-3 Years,57500,2.0,700
CUST003970,WA,55-64,Under 40K,Mass Market,Good,10+ Years,30000,12.0,700
CUST003971,MD,55-64,40K-75K,Mass Market,Fair,3-5 Years,57500,4.0,630
CUST003972,NJ,25-34,125K-200K,Affluent,Good,10+ Years,160000,12.0,700
CUST003973,NY,45-54,200K+,Mass Market,Fair,1-3 Years,240000,2.0,630
CUST003974,AZ,25-34,75K-125K,Affluent,Poor,1-3 Years,100000,2.0,560
CUST003975,NJ,18-24,75K-125K,Mass Market,Fair,1-3 Years,100000,2.0,630
CUST003976,MA,45-54,40K-75K,Mass Market,Very Good,0-1 Years,57500,0.5,760
CUST003977,VA,25-34,75K-125K,Mass Market,Fair,1-3 Years,100000,2.0,630
CUST003978,NJ,35-44,75K-125K,Mass Market,Good,3-5 Years,100000,4.0,700
CUST003979,FL,35-44,75K-125K,Mass Market,Good,10+ Years,100000,12.0,700
CUST003980,FL,25-34,40K-75K,Emerging Affluent,Very Good,10+ Years,57500,12.0,760
CUST003981,TN,45-54,Under 40K,Mass Market,Very Good,3-5 Years,30000,4.0,760
CUST003982,PA,55-64,40K-75K,Mass Market,Good,1-3 Years,57500,2.0,700
CUST003983,IL,35-44,75K-125K,Mass Market,Good,5-10 Years,100000,7.0,700
CUST003984,MI,45-54,75K-125K,Mass Market,Fair,3-5 Years,100000,4.0,630
CUST003985,MI,35-44,40K-75K,Mass Market,Poor,1-3 Years,57500,2.0,560
CUST003986,TN,45-54,75K-125K,Mass Market,Poor,3-5 Years,100000,4.0,560
CUST003987,CA,18-24,75K-125K,Mass Market,Good,3-5 Years,100000,4.0,700
CUST003988,OH,55-64,75K-125K,Mass Market,Fair,5-10 Years,100000,7.0,630
CUST003989,MI,35-44,75K-125K,Affluent,Poor,5-10 Years,100000,7.0,560
CUST003990,TX,45-54,40K-75K,Mass Market,Fair,5-10 Years,57500,7.0,630
CUST003991,MN,35-44,75K-125K,Mass Market,Fair,5-10 Years,100000,7.0,630
CUST003992,CA,45-54,75K-125K,Mass Market,Fair,3-5 Years,100000,4.0,630
CUST003993,PA,25-34,Under 40K,Mass Market,Poor,0-1 Years,30000,0.5,560
CUST003994,FL,35-44,40K-75K,Affluent,Good,3-5 Years,57500,4.0,700
CUST003995,MD,55-64,75K-125K,Mass Market,Fair,3-5 Years,100000,4.0,630
CUST003996,MI,45-54,40K-75K,Mass Market,Very Good,0-1 Years,57500,0.5,760
CUST003997,MI,45-54,75K-125K,Mass Market,Good,3-5 Years,100000,4.0,700
CUST003998,MN,35-44,75K-125K,Affluent,Good,1-3 Years,100000,2.0,700
CUST003999,OH,25-34,Under 40K,Emerging Affluent,Very Good,0-1 Years,30000,0.5,760
CUST004000,PA,55-64,Under 40K,Mass Market,Good,3-5 Years,30000,4.0,700
CUST004001,VA,55-64,40K-75K,Affluent,Good,10+ Years,57500,12.0,700
CUST004002,NJ,65+,40K-75K,Affluent,Fair,10+ Years,57500,12.0,630
CUST004003,GA,45-54,40K-75K,Emerging Affluent,Very Good,10+ Years,57500,12.0,760
CUST004004,OR,35-44,40K-75K,Emerging Affluent,Fair,1-3 Years,57500,2.0,630
CUST004005,VA,25-34,40K-75K,Mass Market,Good,5-10 Years,57500,7.0,700
CUST004006,TN,18-24,40K-75K,Mass Market,Good,1-3 Years,57500,2.0,700
CUST004007,FL,65+,125K-200K,Mass Market,Very Good,10+ Years,160000,12.0,760
CUST004008,VA,45-54,125K-200K,Emerging Affluent,Fair,10+ Years,160000,12.0,630
CUST004009,GA,45-54,75K-125K,Emerging Affluent,Fair,5-10 Years,100000,7.0,630
CUST004010,NJ,55-64,Under 40K,Mass Market,Good,10+ Years,30000,12.0,700
CUST004011,TN,55-64,Under 40K,Emerging Affluent,Good,3-5 Years,30000,4.0,700
CUST004012,NC,65+,75K-125K,Affluent,Very Good,5-10 Years,100000,7.0,760
CUST004013,NJ,65+,200K+,Emerging Affluent,Good,10+ Years,240000,12.0,700
CUST004014,PA,25-34,40K-75K,Emerging Affluent,Poor,0-1 Years,57500,0.5,560
CUST004015,FL,45-54,75K-125K,Mass Market,Good,5-10 Years,100000,7.0,700
CUST004016,OR,55-64,Under 40K,Emerging Affluent,Excellent,5-10 Years,30000,7.0,810
CUST004017,CO,45-54,40K-75K,Mass Market,Excellent,3-5 Years,57500,4.0,810
CUST004018,MN,18-24,Under 40K,Emerging Affluent,Very Good,10+ Years,30000,12.0,760
CUST004019,FL,35-44,Under 40K,Mass Market,Fair,5-10 Years,30000,7.0,630
CUST004020,NC,18-24,200K+,Mass Market,Excellent,5-10 Years,240000,7.0,810
CUST004021,TN,35-44,40K-75K,Mass Market,Fair,10+ Years,57500,12.0,630
CUST004022,OH,25-34,200K+,Mass Market,Very Good,5-10 Years,240000,7.0,760
CUST004023,OH,18-24,75K-125K,Mass Market,Excellent,3-5 Years,100000,4.0,810
CUST004024,VA,35-44,75K-125K,Mass Market,Fair,0-1 Years,100000,0.5,630
CUST004025,MD,45-54,40K-75K,Affluent,Excellent,10+ Years,57500,12.0,810
CUST004026,NY,25-34,75K-125K,Mass Market,Good,3-5 Years,100000,4.0,700
CUST004027,OR,25-34,Under 40K,Mass Market,Good,10+ Years,30000,12.0,700
CUST004028,CA,65+,40K-75K,Affluent,Excellent,10+ Years,57500,12.0,810
CUST004029,MN,25-34,40K-75K,Mass Market,Good,5-10 Years,57500,7.0,700
CUST004030,MN,45-54,125K-200K,Emerging Affluent,Good,0-1 Years,160000,0.5,700
CUST004031,CA,45-54,75K-125K,Emerging Affluent,Very Good,1-3 Years,100000,2.0,760
CUST004032,MN,18-24,Under 40K,Mass Market,Good,1-3 Years,30000,2.0,700
CUST004033,TX,35-44,75K-125K,Affluent,Fair,5-10 Years,100000,7.0,630
CUST004034,NY,25-34,75K-125K,Mass Market,Good,1-3 Years,100000,2.0,700
CUST004035,VA,25-34,75K-125K,Mass Market,Excellent,3-5 Years,100000,4.0,810
CUST004036,NY,35-44,40K-75K,Mass Market,Very Good,3-5 Years,57500,4.0,760
CUST004037,TX,18-24,125K-200K,Mass Market,Excellent,5-10 Years,160000,7.0,810
CUST004038,TX,35-44,75K-125K,Emerging Affluent,Very Good,1-3 Years,100000,2.0,760
CUST004039,MN,35-44,Under 40K,Mass Market,Good,10+ Years,30000,12.0,700
CUST004040,CO,65+,Under 40K,Mass Market,Good,5-10 Years,30000,7.0,700
CUST004041,CA,35-44,75K-125K,Mass Market,Very Good,1-3 Years,100000,2.0,760
CUST004042,TN,35-44,Under 40K,Mass Market,Poor,10+ Years,30000,12.0,560
CUST004043,AZ,25-34,Under 40K,Mass Market,Good,3-5 Years,30000,4.0,700
CUST004044,PA,35-44,75K-125K,Mass Market,Fair,10+ Years,100000,12.0,630
CUST004045,OH,45-54,75K-125K,Emerging Affluent,Fair,1-3 Years,100000,2.0,630
CUST004046,NY,45-54,Under 40K,Affluent,Very Good,1-3 Years,30000,2.0,760
CUST004047,MI,18-24,40K-75K,Affluent,Excellent,3-5 Years,57500,4.0,810
CUST004048,MN,45-54,40K-75K,Affluent,Very Good,0-1 Years,57500,0.5,760
CUST004049,AZ,35-44,Under 40K,Affluent,Fair,5-10 Years,30000,7.0,630
CUST004050,NY,45-54,125K-200K,Mass Market,Good,5-10 Years,160000,7.0,700
CUST004051,PA,25-34,Under 40K,Mass Market,Excellent,3-5 Years,30000,4.0,810
CUST004052,OR,18-24,75K-125K,Affluent,Excellent,0-1 Years,100000,0.5,810
CUST004053,PA,65+,Under 40K,Emerging Affluent,Poor,3-5 Years,30000,4.0,560
CUST004054,CO,35-44,75K-125K,Mass Market,Good,3-5 Years,100000,4.0,700
CUST004055,FL,65+,200K+,Mass Market,Excellent,3-5 Years,240000,4.0,810
CUST004056,MA,25-34,75K-125K,Mass Market,Good,1-3 Years,100000,2.0,700
CUST004057,FL,55-64,Under 40K,Mass Market,Fair,0-1 Years,30000,0.5,630
CUST004058,NY,45-54,40K-75K,Mass Market,Very Good,3-5 Years,57500,4.0,760
CUST004059,MI,35-44,75K-125K,Affluent,Very Good,3-5 Years,100000,4.0,760
CUST004060,TX,18-24,75K-125K,Affluent,Very Good,3-5 Years,100000,4.0,760
CUST004061,AZ,45-54,75K-125K,Mass Market,Good,5-10 Years,100000,7.0,700
CUST004062,MD,35-44,40K-75K,Emerging Affluent,Good,0-1 Years,57500,0.5,700
CUST004063,MA,45-54,40K-75K,Affluent,Fair,5-10 Years,57500,7.0,630
CUST004064,FL,18-24,75K-125K,Mass Market,Excellent,5-10 Years,100000,7.0,810
CUST004065,IL,65+,40K-75K,Emerging Affluent,Fair,3-5 Years,57500,4.0,630
CUST004066,PA,65+,Under 40K,Affluent,Good,5-10 Years,30000,7.0,700
CUST004067,PA,65+,75K-125K,Mass Market,Good,1-3 Years,100000,2.0,700
CUST004068,CA,35-44,75K-125K,Mass Market,Very Good,3-5 Years,100000,4.0,760
CUST004069,FL,55-64,40K-75K,Emerging Affluent,Fair,0-1 Years,57500,0.5,630
CUST004070,IL,35-44,Under 40K,Mass Market,Good,3-5 Years,30000,4.0,700
CUST004071,IL,45-54,125K-200K,Affluent,Good,10+ Years,160000,12.0,700
CUST004072,CA,25-34,40K-75K,Mass Market,Fair,3-5 Years,57500,4.0,630
CUST004073,GA,45-54,Under 40K,Mass Market,Good,0-1 Years,30000,0.5,700
CUST004074,OH,35-44,200K+,Emerging Affluent,Excellent,10+ Years,240000,12.0,810
CUST004075,CA,55-64,75K-125K,Mass Market,Fair,10+ Years,100000,12.0,630
CUST004076,NJ,65+,200K+,Emerging Affluent,Very Good,3-5 Years,240000,4.0,760
CUST004077,OR,25-34,40K-75K,Mass Market,Good,1-3 Years,57500,2.0,700
CUST004078,NY,55-64,200K+,Mass Market,Fair,0-1 Years,240000,0.5,630
CUST004079,NY,45-54,75K-125K,Emerging Affluent,Poor,3-5 Years,100000,4.0,560
CUST004080,MA,18-24,75K-125K,Mass Market,Poor,0-1 Years,100000,0.5,560
CUST004081,OH,35-44,40K-75K,Mass Market,Fair,10+ Years,57500,12.0,630
CUST004082,PA,65+,40K-75K,Mass Market,Very Good,5-10 Years,57500,7.0,760
CUST004083,IL,35-44,40K-75K,Emerging Affluent,Fair,5-10 Years,57500,7.0,630
CUST004084,MN,55-64,Under 40K,Mass Market,Very Good,3-5 Years,30000,4.0,760
CUST004085,MA,55-64,75K-125K,Mass Market,Good,0-1 Years,100000,0.5,700
CUST004086,PA,55-64,40K-75K,Affluent,Excellent,1-3 Years,57500,2.0,810
CUST004087,WA,35-44,200K+,Mass Market,Good,10+ Years,240000,12.0,700
CUST004088,PA,45-54,Under 40K,Emerging Affluent,Poor,1-3 Years,30000,2.0,560
CUST004089,TN,45-54,40K-75K,Mass Market,Very Good,3-5 Years,57500,4.0,760
CUST004090,AZ,65+,Under 40K,Emerging Affluent,Fair,10+ Years,30000,12.0,630
CUST004091,CO,35-44,40K-75K,Small Business,Very Good,1-3 Years,57500,2.0,760
CUST004092,PA,55-64,200K+,Emerging Affluent,Very Good,10+ Years,240000,12.0,760
CUST004093,TN,18-24,125K-200K,Small Business,Poor,1-3 Years,160000,2.0,560
CUST004094,MI,65+,75K-125K,Emerging Affluent,Poor,5-10 Years,100000,7.0,560
CUST004095,TN,65+,75K-125K,Emerging Affluent,Good,0-1 Years,100000,0.5,700
CUST004096,MI,45-54,Under 40K,Mass Market,Very Good,5-10 Years,30000,7.0,760
CUST004097,OH,65+,75K-125K,Mass Market,Poor,5-10 Years,100000,7.0,560
CUST004098,OH,55-64,40K-75K,Emerging Affluent,Fair,3-5 Years,57500,4.0,630
CUST004099,PA,55-64,Under 40K,Mass Market,Very Good,1-3 Years,30000,2.0,760
CUST004100,OH,35-44,75K-125K,Emerging Affluent,Good,0-1 Years,100000,0.5,700
CUST004101,WA,55-64,75K-125K,Mass Market,Excellent,1-3 Years,100000,2.0,810
CUST004102,OR,25-34,40K-75K,Mass Market,Very Good,3-5 Years,57500,4.0,760
CUST004103,VA,45-54,Under 40K,Emerging Affluent,Fair,3-5 Years,30000,4.0,630
CUST004104,MD,25-34,75K-125K,Emerging Affluent,Very Good,5-10 Years,100000,7.0,760
CUST004105,TX,18-24,40K-75K,Emerging Affluent,Very Good,3-5 Years,57500,4.0,760
CUST004106,MD,25-34,40K-75K,Mass Market,Good,3-5 Years,57500,4.0,700
CUST004107,NJ,55-64,40K-75K,Mass Market,Very Good,10+ Years,57500,12.0,760
CUST004108,NC,65+,75K-125K,Mass Market,Excellent,10+ Years,100000,12.0,810
CUST004109,TN,25-34,40K-75K,Affluent,Very Good,1-3 Years,57500,2.0,760
CUST004110,NJ,45-54,75K-125K,Small Business,Fair,10+ Years,100000,12.0,630
CUST004111,TX,55-64,40K-75K,Mass Market,Good,0-1 Years,57500,0.5,700
CUST004112,NY,55-64,40K-75K,Mass Market,Poor,5-10 Years,57500,7.0,560
CUST004113,MN,18-24,75K-125K,Mass Market,Good,5-10 Years,100000,7.0,700
CUST004114,NY,65+,75K-125K,Affluent,Good,3-5 Years,100000,4.0,700
CUST004115,TX,45-54,75K-125K,Emerging Affluent,Good,0-1 Years,100000,0.5,700
CUST004116,NY,45-54,Under 40K,Emerging Affluent,Poor,3-5 Years,30000,4.0,560
CUST004117,MD,35-44,Under 40K,Emerging Affluent,Poor,5-10 Years,30000,7.0,560
CUST004118,IL,35-44,200K+,Mass Market,Excellent,3-5 Years,240000,4.0,810
CUST004119,MI,55-64,75K-125K,Mass Market,Fair,0-1 Years,100000,0.5,630
CUST004120,OH,45-54,Under 40K,Mass Market,Good,1-3 Years,30000,2.0,700
CUST004121,PA,45-54,40K-75K,Mass Market,Very Good,3-5 Years,57500,4.0,760
CUST004122,VA,35-44,125K-200K,Emerging Affluent,Excellent,5-10 Years,160000,7.0,810
CUST004123,OH,35-44,75K-125K,Mass Market,Very Good,1-3 Years,100000,2.0,760
CUST004124,MI,65+,200K+,Mass Market,Good,5-10 Years,240000,7.0,700
CUST004125,NC,25-34,75K-125K,Mass Market,Good,1-3 Years,100000,2.0,700
CUST004126,AZ,25-34,40K-75K,Mass Market,Very Good,1-3 Years,57500,2.0,760
CUST004127,MN,55-64,200K+,Emerging Affluent,Good,10+ Years,240000,12.0,700
CUST004128,PA,25-34,75K-125K,Mass Market,Fair,1-3 Years,100000,2.0,630
CUST004129,AZ,45-54,125K-200K,Emerging Affluent,Excellent,5-10 Years,160000,7.0,810
CUST004130,PA,55-64,40K-75K,Small Business,Very Good,3-5 Years,57500,4.0,760
CUST004131,MA,25-34,125K-200K,Affluent,Good,3-5 Years,160000,4.0,700
CUST004132,AZ,65+,125K-200K,Mass Market,Fair,10+ Years,160000,12.0,630
CUST004133,PA,55-64,75K-125K,Mass Market,Very Good,1-3 Years,100000,2.0,760
CUST004134,NY,55-64,75K-125K,Small Business,Very Good,10+ Years,100000,12.0,760
CUST004135,NY,35-44,75K-125K,Emerging Affluent,Good,0-1 Years,100000,0.5,700
CUST004136,NY,45-54,75K-125K,Mass Market,Fair,5-10 Years,100000,7.0,630
CUST004137,OR,35-44,40K-75K,Affluent,Very Good,5-10 Years,57500,7.0,760
CUST004138,OR,18-24,40K-75K,Mass Market,Very Good,10+ Years,57500,12.0,760
CUST004139,MA,25-34,75K-125K,Affluent,Very Good,10+ Years,100000,12.0,760
CUST004140,NJ,25-34,125K-200K,Mass Market,Fair,3-5 Years,160000,4.0,630
CUST004141,VA,25-34,Under 40K,Mass Market,Very Good,0-1 Years,30000,0.5,760
CUST004142,CA,18-24,Under 40K,Mass Market,Good,1-3 Years,30000,2.0,700
CUST004143,PA,25-34,40K-75K,Mass Market,Very Good,5-10 Years,57500,7.0,760
CUST004144,CA,55-64,75K-125K,Emerging Affluent,Very Good,1-3 Years,100000,2.0,760
CUST004145,OR,55-64,75K-125K,Mass Market,Fair,5-10 Years,100000,7.0,630
CUST004146,GA,18-24,200K+,Mass Market,Good,10+ Years,240000,12.0,700
CUST004147,NJ,25-34,40K-75K,Emerging Affluent,Excellent,5-10 Years,57500,7.0,810
CUST004148,NJ,25-34,Under 40K,Mass Market,Fair,1-3 Years,30000,2.0,630
CUST004149,NY,35-44,40K-75K,Mass Market,Very Good,3-5 Years,57500,4.0,760
CUST004150,CA,55-64,125K-200K,Emerging Affluent,Good,1-3 Years,160000,2.0,700
CUST004151,PA,35-44,125K-200K,Mass Market,Very Good,1-3 Years,160000,2.0,760
CUST004152,TN,45-54,75K-125K,Affluent,Good,3-5 Years,100000,4.0,700
CUST004153,FL,55-64,40K-75K,Mass Market,Good,1-3 Years,57500,2.0,700
CUST004154,WA,55-64,75K-125K,Affluent,Good,3-5 Years,100000,4.0,700
CUST004155,GA,55-64,40K-75K,Mass Market,Very Good,0-1 Years,57500,0.5,760
CUST004156,OR,35-44,40K-75K,Emerging Affluent,Good,1-3 Years,57500,2.0,700
CUST004157,PA,45-54,Under 40K,Mass Market,Fair,5-10 Years,30000,7.0,630
CUST004158,AZ,18-24,125K-200K,Affluent,Good,10+ Years,160000,12.0,700
CUST004159,MD,45-54,200K+,Mass Market,Poor,1-3 Years,240000,2.0,560
CUST004160,AZ,55-64,75K-125K,Affluent,Fair,5-10 Years,100000,7.0,630
CUST004161,GA,35-44,75K-125K,Mass Market,Fair,5-10 Years,100000,7.0,630
CUST004162,NC,55-64,125K-200K,Mass Market,Good,10+ Years,160000,12.0,700
CUST004163,FL,35-44,125K-200K,Mass Market,Good,1-3 Years,160000,2.0,700
CUST004164,FL,35-44,125K-200K,Mass Market,Good,10+ Years,160000,12.0,700
CUST004165,NJ,35-44,75K-125K,Mass Market,Fair,0-1 Years,100000,0.5,630
CUST004166,VA,55-64,40K-75K,Mass Market,Very Good,0-1 Years,57500,0.5,760
CUST004167,MN,25-34,Under 40K,Mass Market,Fair,10+ Years,30000,12.0,630
CUST004168,PA,55-64,40K-75K,Mass Market,Good,5-10 Years,57500,7.0,700
CUST004169,OR,65+,Under 40K,Mass Market,Very Good,1-3 Years,30000,2.0,760
CUST004170,OR,35-44,Under 40K,Emerging Affluent,Good,3-5 Years,30000,4.0,700
CUST004171,VA,25-34,75K-125K,Mass Market,Fair,10+ Years,100000,12.0,630
CUST004172,AZ,55-64,125K-200K,Mass Market,Fair,0-1 Years,160000,0.5,630
CUST004173,MD,25-34,75K-125K,Emerging Affluent,Very Good,3-5 Years,100000,4.0,760
CUST004174,VA,25-34,Under 40K,Mass Market,Good,10+ Years,30000,12.0,700
CUST004175,NJ,35-44,75K-125K,Mass Market,Good,5-10 Years,100000,7.0,700
CUST004176,NJ,25-34,40K-75K,Mass Market,Poor,5-10 Years,57500,7.0,560
CUST004177,NY,55-64,75K-125K,Affluent,Fair,10+ Years,100000,12.0,630
CUST004178,OH,25-34,40K-75K,Mass Market,Excellent,0-1 Years,57500,0.5,810
CUST004179,IL,45-54,75K-125K,Mass Market,Good,0-1 Years,100000,0.5,700
CUST004180,MN,45-54,40K-75K,Mass Market,Poor,5-10 Years,57500,7.0,560
CUST004181,MA,35-44,75K-125K,Mass Market,Very Good,0-1 Years,100000,0.5,760
CUST004182,NJ,45-54,75K-125K,Mass Market,Good,5-10 Years,100000,7.0,700
CUST004183,TN,25-34,Under 40K,Emerging Affluent,Fair,5-10 Years,30000,7.0,630
CUST004184,CO,35-44,Under 40K,Affluent,Very Good,5-10 Years,30000,7.0,760
CUST004185,OH,25-34,Under 40K,Emerging Affluent,Fair,1-3 Years,30000,2.0,630
CUST004186,TN,18-24,75K-125K,Mass Market,Poor,1-3 Years,100000,2.0,560
CUST004187,CA,25-34,125K-200K,Mass Market,Very Good,5-10 Years,160000,7.0,760
CUST004188,PA,55-64,75K-125K,Mass Market,Very Good,5-10 Years,100000,7.0,760
CUST004189,MI,35-44,Under 40K,Mass Market,Very Good,5-10 Years,30000,7.0,760
CUST004190,NC,65+,75K-125K,Emerging Affluent,Good,3-5 Years,100000,4.0,700
CUST004191,CA,45-54,40K-75K,Mass Market,Poor,1-3 Years,57500,2.0,560
CUST004192,CO,25-34,75K-125K,Emerging Affluent,Excellent,10+ Years,100000,12.0,810
CUST004193,TN,25-34,40K-75K,Mass Market,Excellent,0-1 Years,57500,0.5,810
CUST004194,CA,55-64,40K-75K,Mass Market,Good,3-5 Years,57500,4.0,700
CUST004195,NC,55-64,125K-200K,Emerging Affluent,Fair,1-3 Years,160000,2.0,630
CUST004196,NJ,35-44,125K-200K,Mass Market,Good,5-10 Years,160000,7.0,700
CUST004197,PA,35-44,125K-200K,Emerging Affluent,Good,3-5 Years,160000,4.0,700
CUST004198,MN,35-44,75K-125K,Affluent,Very Good,5-10 Years,100000,7.0,760
CUST004199,FL,35-44,Under 40K,Mass Market,Good,3-5 Years,30000,4.0,700
CUST004200,MA,45-54,75K-125K,Mass Market,Very Good,3-5 Years,100000,4.0,760
CUST004201,MN,35-44,40K-75K,Mass Market,Fair,10+ Years,57500,12.0,630
CUST004202,NC,35-44,40K-75K,Small Business,Fair,0-1 Years,57500,0.5,630
CUST004203,WA,45-54,200K+,Mass Market,Very Good,10+ Years,240000,12.0,760
CUST004204,CA,35-44,40K-75K,Mass Market,Good,5-10 Years,57500,7.0,700
CUST004205,TX,55-64,40K-75K,Mass Market,Good,5-10 Years,57500,7.0,700
CUST004206,AZ,35-44,40K-75K,Mass Market,Very Good,10+ Years,57500,12.0,760
CUST004207,VA,25-34,125K-200K,Mass Market,Poor,1-3 Years,160000,2.0,560
CUST004208,MA,35-44,200K+,Mass Market,Good,3-5 Years,240000,4.0,700
CUST004209,TN,25-34,75K-125K,Emerging Affluent,Fair,0-1 Years,100000,0.5,630
CUST004210,CA,25-34,75K-125K,Affluent,Fair,5-10 Years,100000,7.0,630
CUST004211,MD,55-64,75K-125K,Mass Market,Excellent,5-10 Years,100000,7.0,810
CUST004212,PA,25-34,75K-125K,Mass Market,Poor,1-3 Years,100000,2.0,560
CUST004213,FL,25-34,Under 40K,Mass Market,Good,10+ Years,30000,12.0,700
CUST004214,MI,45-54,Under 40K,Mass Market,Fair,1-3 Years,30000,2.0,630
CUST004215,OH,25-34,Under 40K,Mass Market,Fair,5-10 Years,30000,7.0,630
CUST004216,MN,45-54,125K-200K,Mass Market,Very Good,3-5 Years,160000,4.0,760
CUST004217,MD,45-54,125K-200K,Mass Market,Good,5-10 Years,160000,7.0,700
CUST004218,TX,45-54,40K-75K,Affluent,Fair,3-5 Years,57500,4.0,630
CUST004219,TX,25-34,125K-200K,Emerging Affluent,Excellent,1-3 Years,160000,2.0,810
CUST004220,AZ,35-44,75K-125K,Mass Market,Excellent,10+ Years,100000,12.0,810
CUST004221,VA,18-24,40K-75K,Affluent,Excellent,10+ Years,57500,12.0,810
CUST004222,MD,35-44,40K-75K,Small Business,Fair,0-1 Years,57500,0.5,630
CUST004223,AZ,35-44,200K+,Affluent,Good,1-3 Years,240000,2.0,700
CUST004224,MN,25-34,75K-125K,Emerging Affluent,Fair,10+ Years,100000,12.0,630
CUST004225,OR,18-24,75K-125K,Affluent,Good,5-10 Years,100000,7.0,700
CUST004226,NY,45-54,125K-200K,Mass Market,Good,10+ Years,160000,12.0,700
CUST004227,MI,25-34,40K-75K,Affluent,Good,3-5 Years,57500,4.0,700
CUST004228,IL,35-44,125K-200K,Emerging Affluent,Fair,1-3 Years,160000,2.0,630
CUST004229,MN,35-44,Under 40K,Affluent,Poor,5-10 Years,30000,7.0,560
CUST004230,NY,35-44,75K-125K,Emerging Affluent,Poor,5-10 Years,100000,7.0,560
CUST004231,VA,25-34,75K-125K,Emerging Affluent,Very Good,1-3 Years,100000,2.0,760
CUST004232,MD,35-44,40K-75K,Mass Market,Excellent,10+ Years,57500,12.0,810
CUST004233,IL,65+,75K-125K,Affluent,Fair,10+ Years,100000,12.0,630
CUST004234,TX,45-54,Under 40K,Affluent,Very Good,10+ Years,30000,12.0,760
CUST004235,TN,35-44,40K-75K,Affluent,Very Good,1-3 Years,57500,2.0,760
CUST004236,GA,55-64,Under 40K,Emerging Affluent,Excellent,10+ Years,30000,12.0,810
CUST004237,WA,55-64,125K-200K,Affluent,Excellent,0-1 Years,160000,0.5,810
CUST004238,OR,45-54,40K-75K,Mass Market,Very Good,3-5 Years,57500,4.0,760
CUST004239,GA,45-54,40K-75K,Mass Market,Fair,5-10 Years,57500,7.0,630
CUST004240,MA,25-34,Under 40K,Mass Market,Very Good,5-10 Years,30000,7.0,760
CUST004241,MD,55-64,125K-200K,Emerging Affluent,Good,5-10 Years,160000,7.0,700
CUST004242,OR,18-24,75K-125K,Emerging Affluent,Good,10+ Years,100000,12.0,700
CUST004243,MD,35-44,Under 40K,Mass Market,Very Good,3-5 Years,30000,4.0,760
CUST004244,IL,45-54,Under 40K,Mass Market,Good,5-10 Years,30000,7.0,700
CUST004245,CA,35-44,200K+,Affluent,Good,3-5 Years,240000,4.0,700
CUST004246,MA,55-64,40K-75K,Emerging Affluent,Fair,3-5 Years,57500,4.0,630
CUST004247,MA,35-44,Under 40K,Mass Market,Fair,1-3 Years,30000,2.0,630
CUST004248,GA,45-54,Under 40K,Mass Market,Fair,1-3 Years,30000,2.0,630
CUST004249,NY,18-24,75K-125K,Affluent,Very Good,1-3 Years,100000,2.0,760
CUST004250,MA,35-44,125K-200K,Mass Market,Fair,1-3 Years,160000,2.0,630
CUST004251,NC,18-24,75K-125K,Emerging Affluent,Good,1-3 Years,100000,2.0,700
CUST004252,MA,55-64,75K-125K,Affluent,Fair,10+ Years,100000,12.0,630
CUST004253,MD,25-34,40K-75K,Affluent,Very Good,0-1 Years,57500,0.5,760
CUST004254,MN,25-34,40K-75K,Emerging Affluent,Excellent,0-1 Years,57500,0.5,810
CUST004255,OR,35-44,Under 40K,Mass Market,Excellent,0-1 Years,30000,0.5,810
CUST004256,CA,25-34,40K-75K,Mass Market,Very Good,5-10 Years,57500,7.0,760
CUST004257,VA,55-64,40K-75K,Mass Market,Very Good,0-1 Years,57500,0.5,760
CUST004258,OH,65+,75K-125K,Emerging Affluent,Good,5-10 Years,100000,7.0,700
CUST004259,VA,55-64,75K-125K,Affluent,Poor,5-10 Years,100000,7.0,560
